id,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
15676,audi,Audi Q2,black,08/2018,2018,29749,85,116,Manual,Petrol,"5,1 l/100 km",117 g/km,31610.0,1.0 TFSI basis ultra KLIMA/NAVI/ALU
51707,dodge,Dodge RAM,black,04/2020,2020,53900,295,401,Automatic,Petrol,,0 g/km,42666.0,"1500 5,7L Gen5 Rebel Leder Carplay AHK"
22915,bentley,Bentley Continental GT,black,05/2007,2007,49999,411,559,Automatic,Petrol,"17,1 l/100 km",410 g/km,54999.0,MANSORY-OPTIK*FACELIFT-UMBAU*
1010,alfa-romeo,Alfa Romeo Stelvio,white,10/2021,2021,53990,154,209,Automatic,Diesel,"5,5 l/100 km",144 g/km,9850.0,"2.2 Veloce Q4, HiFi, Nav, NP: 68.040,-"
36479,bmw,BMW 530,black,04/2017,2017,33900,195,265,Automatic,Diesel,5 l/100 km,- (g/km),155000.0,"d, M-Sport, AHK, HeadUp, Bowers&Wilkins Soundsys."
83763,hyundai,Hyundai TUCSON,black,04/2023,2023,45850,195,265,Automatic,Hybrid,"1,4 l/100 km",31 g/km,250.0,TUCSON Prime Plug-in-Hybrid 4WD DCT Panoramadach
55653,fiat,Fiat,white,11/2020,2020,23980,88,120,Manual,Diesel,,-/-,57834.0,"Talento Kasten L2H1 1,2t Basis 2.0 Ecojet 120 Turb"
43531,chevrolet,Chevrolet Camaro,black,08/2020,2020,33990,221,300,Automatic,Petrol,,- (g/km),16500.0,Chevrolet Camaro RS TURBO LEDER/NAVI/CARPLAY/20
90004,kia,Kia XCeed,blue,12/2019,2019,20269,103,140,Manual,Petrol,"6,2 l/100 km",142 g/km,46000.0,1.4 T-GDI Vision LED|SHZ|RFK|Temp.
40544,bmw,BMW X3,black,03/2020,2020,39980,195,265,Automatic,Diesel,6 l/100 km,158 g/km,118202.0,"xDrive30d M-SPORT|ACC|LED|21""|PA|LC-PLUS"
57091,fiat,Fiat 500,green,03/2023,2023,21890,51,69,Manual,Petrol,"5,3 l/100 km",120 g/km,10.0,C 1.0 GSE Hybrid Dolcevita - Tageszulassung -
28006,bmw,BMW 525,white,01/2009,2009,16400,145,197,Automatic,Diesel,"6,4 l/100 km",171 g/km,301000.0,525d Touring
63284,ford,Ford Mondeo,white,09/2015,2015,15000,132,179,Automatic,Diesel,"5,1 l/100 km",134 g/km,214619.0,2.0 TDCi Start-Stopp PowerShift-Aut Titanium
13699,audi,Audi RS3,red,01/2017,2017,37388,294,400,Automatic,Petrol,"8,3 l/100 km",188 g/km,97500.0,RS3 Limousine Pano MagnR B&O 19Z SideA Kam
77623,hyundai,Hyundai SANTA FE,black,05/2012,2012,11880,145,197,Automatic,Diesel,"7,2 l/100 km",194 g/km,161445.0,2.2CRDi DPF 4WD Autom Premium Leder SHZ
54442,fiat,Fiat 500,white,03/2018,2018,9999,77,105,Manual,Petrol,"4,2 l/100 km",99 g/km,108000.0,PDC*SHZ*NAVI*PANO*8FACH*SPORT*EU6
6324,audi,Audi Q5,grey,05/2012,2012,21500,155,211,Automatic,Hybrid,"6,9 l/100 km",164 g/km,241000.0,"2.0 TFSI hybrid quattro,LEDER,XENON,AUTOMATIK,TOP!"
19183,audi,Audi A4,black,10/2020,2020,36100,195,265,Automatic,Petrol,,- (g/km),29950.0,"Avant 45 TFSI quattro S tronic - NAVI,LED,AHK"
44212,citroen,Citroen C1,red,12/2014,2014,10890,51,69,Automatic,Petrol,"4,1 l/100 km",97 g/km,56988.0,Shine AUTOMATIK Sitzhz Klima Bluetooth Multif
44758,citroen,Citroen Spacetourer,grey,03/2017,2017,23400,110,150,Manual,Diesel,"5,3 l/100 km",139 g/km,138500.0,2.0 BlueHDi 150 FAP  (L2) Business PDC DAB
24649,bmw,BMW Z4,silver,12/2003,2003,10500,170,231,Manual,Petrol,"9,1 l/100 km",216 g/km,170025.0,520i
83385,hyundai,Hyundai i30,grey,03/2023,2023,26990,117,159,Automatic,Hybrid,"4,9 l/100 km",111 g/km,0.0,1.5 T-GDI mHev AT Navi AAC SHZ Kamera VC
92613,kia,Kia Stonic,grey,06/2023,2023,24990,88,120,Manual,Petrol,"4,4 l/100 km",100 g/km,25.0,1.0T 120 48V SPIRIT+LED-FRONTSCHEIN.+STOFF-LEDER-K
62935,ford,Ford Transit Custom,red,05/2015,2015,16590,74,101,Manual,Diesel,"6,5 l/100 km",172 g/km,145100.0,Kombi 300 L1 *9 Sitzer*4042*
77028,honda,Honda CR-V,grey,07/2021,2021,34980,135,184,Automatic,Hybrid,,0 g/km,73750.0,2.0 i-MMD HYBRID 4WD Executive
45076,citroen,Citroen C3,black,07/2018,2018,12419,61,83,Manual,Petrol,"4,7 l/100 km",108 g/km,42330.0,1.2 PureTech Feel NAVI SD SHZ SpurH Pano
79039,hyundai,Hyundai iX20,white,03/2016,2016,12990,92,125,Manual,Petrol,"6,5 l/100 km",154 g/km,24590.0,1.6 Trend Blue 1.Besitz SHZ/PDC/LMF/8-fach  TOP
18005,audi,Audi A4,silver,12/2019,2019,24999,140,190,Automatic,Diesel,"5,1 l/100 km",134 g/km,123000.0,40 TDI Quattro/AUTOM/ACC/KLIMA/KAMERA/KEYYSGO
40168,bmw,BMW X5,blue,06/2020,2020,66660,290,394,Automatic,Hybrid,"1,7 l/100 km",39 g/km,39279.0,xDrive45e iPerformance Gestiksteuerung LED
71151,ford,Ford Edge,brown,04/2020,2020,44970,175,238,Automatic,Diesel,"6,8 l/100 km",177 g/km,37846.0,Vignale 238PS Aut. 4x4/Techn.-P./Pano/ACC
38439,bmw,BMW 125,white,11/2018,2018,21900,165,224,Automatic,Diesel,"4,8 l/100 km",126 g/km,142100.0,"Edit. Sport Line S, Steptr.,M-Paket, Busineness"
31008,bmw,BMW X1,blue,03/2013,2013,14999,135,184,Automatic,Diesel,"5,5 l/100 km",146 g/km,136000.0,xDrive 20d LED*BI-XENON*TEMPOMAT*KLIMA*SHZ
82761,hyundai,Hyundai i10,red,07/2022,2022,14990,49,67,Manual,Petrol,"5,4 l/100 km",122 g/km,8600.0,1.0 Select
67463,ford,Ford Kuga,black,10/2018,2018,25740,178,242,Automatic,Petrol,"8,7 l/100 km",206 g/km,44225.0,Titanium 242PS Aut.4x4/Navi/Technologie-P.
42349,bmw,BMW 440,red,03/2022,2022,67499,275,374,Automatic,Petrol,8 l/100 km,183 g/km,5390.0,i xDrive Cabrio ACC HuD H&K 360° ParkPlus
78772,hyundai,Hyundai i30,red,12/2016,2016,15490,99,135,Manual,Petrol,"5,3 l/100 km",123 g/km,29300.0,blue 1.6 GDI Passion
79772,hyundai,Hyundai TUCSON,blue,11/2018,2018,22400,97,132,Manual,Petrol,"6,3 l/100 km",147 g/km,50000.0,blue Passion 2WD 1.6
30876,bmw,BMW 116,white,08/2012,2012,7690,85,116,Manual,Diesel,"5,7 l/100 km",120 g/km,199000.0,116d DPF NAVI PDC PROFESSIONAL
94457,land-rover,Land Rover Range Rover Evoque,grey,10/2017,2017,30990,132,179,Automatic,Diesel,"6,2 l/100 km",164 g/km,65590.0,TD4 Aut. SE PANO NAV LEDER
52618,fiat,Fiat Panda,blue,08/2006,2006,2599,44,60,Manual,Petrol,"5,6 l/100 km",133 g/km,186000.0,1.2 Dynamic
65459,ford,Ford Kuga,grey,06/2017,2017,31690,132,179,Automatic,Diesel,"5,2 l/100 km",134 g/km,27000.0,ST-Line 2.0 TDCI 180PS Automatik*Schiebedach*
46629,citroen,Citroen C4,black,10/2021,2021,29990,100,136,Automatic,Electric,,0 g/km,19949.0,C4-E SHINE E+LEDER+NAVI+HUD
6436,audi,Audi A6,grey,11/2012,2012,15000,130,177,Manual,Diesel,5 l/100 km,133 g/km,175000.0,Avant 2.0 TDI
3687,audi,Audi A4,grey,02/2008,2008,3900,75,102,Manual,Petrol,"7,9 l/100 km",190 g/km,230007.0,Avant 1.6
10189,audi,Audi Q7,grey,01/2015,2015,19900,200,272,Automatic,Petrol,"10,7 l/100 km",249 g/km,248000.0,3.0 TFSI Quattro*360°KAMERA*XENON*NAVI*KEYLES
27954,bmw,BMW 320,silver,10/2009,2009,5400,130,177,Manual,Diesel,"6,1 l/100 km",161 g/km,324400.0,d xDrive Touring Pano NaviProf BiXenon PDC
15452,audi,Audi A5,red,08/2018,2018,26695,210,286,Automatic,Diesel,"5,6 l/100 km",147 g/km,126105.0,Sportback 3.0 TDI quattro sport Xenon Navigat
76610,honda,Honda CR-V,white,10/2017,2017,17950,114,155,Manual,Petrol,"7,4 l/100 km",173 g/km,122300.0,2.0 I-VTEC Elegance 4WD*Notbremss*AHK*
59414,ford,Ford Focus,black,11/2009,2009,5400,92,125,Manual,Petrol,7 l/100 km,169 g/km,130320.0,Turnier Sport/ Gepflegter Zustand/ 3 Hand
78183,hyundai,Hyundai i30,white,04/2014,2014,8950,73,99,Manual,Petrol,"6,5 l/100 km",154 g/km,83000.0,cw Classic|Klima|TÜV 05/25
19963,audi,Audi Q5,green,11/2021,2021,54490,195,265,Automatic,Petrol,"2,4 l/100 km",165 g/km,58000.0,Sportback 45 TFSI S Line Edition One Massage
77342,hyundai,Hyundai SANTA FE,grey,05/2010,2010,7999,145,197,Manual,Diesel,"6,8 l/100 km",176 g/km,272060.0,2.2 CRDi 4WD CPF Premium
12835,audi,Audi SQ5,blue,12/2017,2017,39340,260,354,Automatic,Petrol,"8,5 l/100 km",195 g/km,59870.0,3.0 TFSI quattro MMI/LED/AHK/Soundsystem Navi/BC
84526,jaguar,Jaguar F-Pace,grey,11/2016,2016,32280,221,300,Automatic,Diesel,6 l/100 km,159 g/km,80200.0,30d Automatik R-Sport Xenon Pano DAB
87600,jeep,Jeep Compass,white,04/2023,2023,42180,176,239,Automatic,Hybrid,2 l/100 km,47 g/km,10.0,Upland Plug-In Hybrid 4WD - Winterpaket
74902,ford,Ford Mustang Mach-E,blue,06/2023,2023,59990,198,269,Automatic,Electric,,440 km Reichweite,100.0,Titanium X 5-trg. - Winterpaket. - Assistenzpaket
96362,land-rover,Land Rover Discovery,grey,08/2022,2022,73860,183,249,Automatic,Diesel,"7,5 l/100 km",199 g/km,5000.0,D250 R-Dynamic S
39133,bmw,BMW 120,grey,04/2019,2019,27900,140,190,Automatic,Diesel,"4,5 l/100 km",120 g/km,64500.0,d Edition M Sport Shadow Schiebedach DAB
63226,ford,Ford Fiesta,white,10/2015,2015,11650,92,125,Manual,Petrol,"4,3 l/100 km",99 g/km,49950.0,"Titanium 120 PS, PDC v&h,Klima,Spurassi."
33620,bmw,BMW 316,black,01/2015,2015,12490,100,136,Manual,Petrol,"5,8 l/100 km",137 g/km,142100.0,i Lim. (F30)Bi-Xenon Navi PDC
54586,fiat,Fiat Ducato,white,04/2018,2018,13490,85,116,Manual,Diesel,,- (g/km),42000.0,Kasten 30 115 L1H1
2946,audi,Audi A4,grey,03/2006,2006,10000,120,163,Manual,Petrol,"8,2 l/100 km",197 g/km,167000.0,2.0 TDI
7173,audi,Audi R8,white,12/2012,2012,119000,412,560,Automatic,Petrol,"14,2 l/100 km",337 g/km,18426.0,"GT Spyder 5.2 FSI quattro ""ImKundenauftrag"""
67495,ford,Ford Ka/Ka+,black,03/2018,2018,10690,63,86,Manual,Petrol,5 l/100 km,114 g/km,17040.0,"KA+, 8-fach Bereift, Vordersitze beheizbar"
45396,citroen,Citroen C3 Aircross,grey,10/2019,2019,14990,81,110,Manual,Petrol,"4,8 l/100 km",109 g/km,62500.0,Feel mit Klimaautomatik/Navi/Met./PDC/EFH/ZV/ESP/
70853,ford,Ford Fiesta,blue,02/2020,2020,16999,74,101,Automatic,Petrol,"5,5 l/100 km",122 g/km,17700.0,Cool & Connect Navi+Automatik+1Hand
9719,audi,Audi A5,blue,10/2015,2015,23800,169,230,Automatic,Petrol,"6,6 l/100 km",153 g/km,109200.0,Sportback 2.0 TFSI quattro +S Line+
70998,ford,Ford Puma,blue,10/2020,2020,23540,114,155,Manual,Hybrid,"4,4 l/100 km",99 g/km,7500.0,ST-Line X AHK NAV APP KAM LED ACC DAB
60255,ford,Ford Kuga,silver,07/2011,2011,8888,103,140,Manual,Diesel,"5,9 l/100 km",154 g/km,178500.0,2.0 TDCi 4x4 Titanium
32535,bmw,BMW X1,black,03/2014,2014,14990,135,184,Manual,Diesel,"5,5 l/100 km",146 g/km,138000.0,xDrive 20d Sport/Navi/AHK/Pano/PDC/Tempomat
90472,kia,Kia Ceed / cee'd,black,06/2019,2019,24999,150,204,Automatic,Petrol,"6,2 l/100 km",142 g/km,52987.0,Ceed GT*Bi-LED*Leder*Navi*JBL*Kamera*ACC*
49307,dacia,Dacia Duster,grey,07/2019,2019,17500,110,150,Manual,Petrol,"5,9 l/100 km",- (g/km),40000.0,TCe 150 2WD GPF Sondermodell Adventure
83094,hyundai,Hyundai TUCSON,white,04/2022,2022,39593,132,179,Automatic,Petrol,6 l/100 km,156 g/km,12251.0,N-Line Mild-Hybrid 4WD 1.6 Turbo 180PS DCT Dachlac
27382,bmw,BMW 318,grey,08/2009,2009,7750,105,143,Automatic,Petrol,"6,8 l/100 km",- (g/km),165950.0,318i Touring Aut.
70078,ford,Ford Focus,silver,09/2019,2019,19489,92,125,Manual,Petrol,"5,1 l/100 km",115 g/km,26848.0,Turnier 1.0 EcoBoost Titanium Navi LED Apple CarPl
84580,jaguar,Jaguar F-Type,grey,03/2017,2017,34790,250,340,Automatic,Petrol,"9,8 l/100 km",223 g/km,61980.0,P340 EU6 2017 - 2018
45124,citroen,Citroen C3 Aircross,white,01/2018,2018,15790,81,110,Manual,Petrol,"4,9 l/100 km",115 g/km,51997.0,C3 AIRCROSS PT 110 FEEL Klimaautomatik Kamera
16135,audi,Audi A6,silver,04/2018,2018,26990,110,150,Automatic,Diesel,"4,4 l/100 km",114 g/km,119050.0,Avant 2.0 TDI Ultra LED/Navi/Kamera/1.Hand!
11437,audi,Audi TTS,blue,05/2016,2016,33990,228,310,Automatic,Petrol,"7,1 l/100 km",163 g/km,77000.0,Roadster 2.0 TFSI quattro s-tronic *B&O *LED
21733,audi,Audi Q3,orange,03/2022,2022,39195,110,150,Automatic,Petrol,7 l/100 km,158 g/km,11000.0,"S-LINE 35 TFSI S-Tronic, 20-Zoll, Kamera, el. Klap"
29161,bmw,BMW 335,grey,08/2011,2011,11999,210,286,Automatic,Diesel,"6,6 l/100 km",174 g/km,302600.0,d Recaro 440 PS  M4 Bremse KW
98789,mazda,Mazda CX-3,red,08/2017,2017,16450,88,120,Automatic,Petrol,"5,8 l/100 km",136 g/km,26379.0,Sports-Line 2.0 SKYACTIV-G HUD Navi Bose LED Dyn.
28015,bmw,BMW X6,white,11/2009,2009,7900,210,286,Automatic,Diesel,"8,3 l/100 km",- (g/km),223450.0,xDrive35d
75587,ford,Ford Transit Custom,black,01/2023,2023,47880,110,150,Manual,Diesel Hybrid,"7,8 l/100 km",195 g/km,70.0,"TourneoCustom Titanium L2 Navi,Leder,5J.Garantie"
82492,hyundai,Hyundai i30,brown,10/2022,2022,25190,118,160,Manual,Petrol,"6,8 l/100 km",153 g/km,13000.0,1.5 PSmart Klima/MF-Lenkrad/NaviSitzhzg. LED/NSW
34549,bmw,BMW 425,grey,12/2016,2016,19000,165,224,Manual,Diesel,"4,7 l/100 km",133 g/km,186000.0,Baureihe 4 Gran Coupe 425 d Advantage
96071,land-rover,Land Rover Discovery Sport,black,02/2020,2020,43100,132,179,Automatic,Diesel,"5,6 l/100 km",147 g/km,25974.0,S D180 AWD
12089,audi,Audi S6,black,03/2016,2016,37950,331,450,Automatic,Petrol,"9,2 l/100 km",214 g/km,110000.0,4.0 TFSI quattro Carbon Paket KeylessGo (40)
5932,audi,Audi TT,black,05/2011,2011,13900,155,211,Manual,Petrol,"6,7 l/100 km",156 g/km,146000.0,Roadster 2.0 TFSI BOSE
66692,ford,Ford Fiesta,blue,12/2018,2018,18875,147,200,Manual,Petrol,7 l/100 km,158 g/km,58447.0,ST-Line 1.5 EcoBoost Navi Spurhalteass.
81862,hyundai,Hyundai i20,white,08/2020,2020,15330,62,84,Manual,Petrol,"5,8 l/100 km",137 g/km,15202.0,1.2 Advantage Kamera|Sitzhzg
47703,dacia,Dacia Sandero,blue,09/2009,2009,3000,55,75,Manual,Petrol,"5,9 l/100 km",139 g/km,90000.0,Eco/Klima/All-Wetterreifen/ELFH/CD-Player/Servo/
84488,isuzu,Isuzu D-Max,white,05/2023,2023,46788,120,163,Automatic,Diesel,"7,4 l/100 km",235 g/km,10.0,DC 1.9 TD 163 Aut. 4WD V-Cross LED SHZ PDC
90038,kia,Kia Niro,brown,11/2019,2019,24900,107,145,Automatic,Hybrid,"1,3 l/100 km",29 g/km,36842.0,Spirit Plug-in Hybr141PS~Leder~Kam~Navi
10630,audi,Audi A8,black,10/2015,2015,14880,320,435,Automatic,Petrol,"8,9 l/100 km",206 g/km,166000.0,4.0 TFSI Head-up/360° Kamera/SZH/Navi/ACC
8377,audi,Audi S3,blue,05/2014,2014,16900,221,300,Manual,Petrol,7 l/100 km,162 g/km,129500.0,2.0 TFSI quattro Sportback Xenon Panoram Navi
35009,bmw,BMW 435,black,07/2016,2016,21480,230,313,Automatic,Diesel,"5,6 l/100 km",146 g/km,174950.0,435d xDrive Gran Coupé Advantage Leder Navi-Prof
6919,audi,Audi A3,black,07/2012,2012,9479,75,102,Manual,Petrol,,- (g/km),158000.0,1.2 TFSI
44764,citroen,Citroen C4,grey,07/2017,2017,12900,81,110,Automatic,Petrol,,- (g/km),105707.0,Cactus Selection*Automatik*Kamera*Navi*SHZ*
19162,audi,Audi A4,black,03/2020,2020,24990,120,163,Automatic,Diesel,"4,1 l/100 km",136 g/km,59627.0,Avant 2.0 TDI S-Tronic*Navi*LED*APS*
86565,jeep,Jeep Renegade,white,07/2019,2019,23400,110,150,Automatic,Petrol,"6,4 l/100 km",146 g/km,33400.0,Limited FWD 150PS/PANO/NAVI/LED/8 FACH
97214,maserati,Maserati Quattroporte,grey,07/2013,2013,49999,331,450,Automatic,Petrol,"15,7 l/100 km",365 g/km,89999.0,"4.7 V8 Sport GT S ""AWARDS EDITION"""
61862,ford,Ford Focus,grey,04/2014,2014,9990,92,125,Manual,Petrol,"5,9 l/100 km",140 g/km,69000.0,Trend Lim. (CB8)
32455,bmw,BMW 118,black,11/2014,2014,13499,105,143,Automatic,Diesel,"4,4 l/100 km",117 g/km,98000.0,d Lim. 5-trg.~2 Hand~Navi~Leder~Bi-Xenon~Keyless G
37495,bmw,BMW 330,blue,05/2018,2018,21790,190,258,Automatic,Diesel,"5,6 l/100 km",148 g/km,72300.0,330d Aut. Gran Turismo **LED*Navi*Head-Up**
90652,kia,Kia ProCeed / pro_cee'd,white,10/2019,2019,24850,100,136,Automatic,Diesel,"4,2 l/100 km",109 g/km,63571.0,"1.6 CRDi GT LINE Navigation,JBL Sound,Sitzheizung"
67509,ford,Ford Kuga,black,05/2018,2018,21990,129,175,Automatic,Petrol,9 l/100 km,205 g/km,63257.0,ST-Line TOP AUSSTATTUNG 4X4 Standheizung
39390,bmw,BMW X1,black,07/2019,2019,22775,110,150,Manual,Diesel,"4,6 l/100 km",120 g/km,48952.0,sDrive18d HiFi-System|Navigation|SHZ|PDC
87857,kia,Kia Picanto,black,06/2012,2012,15999,63,86,Manual,Petrol,"4,7 l/100 km",111 g/km,111000.0,Spirit/Klima/Sitzheizung/USB/Alu
65948,ford,Ford C-Max,black,09/2017,2017,13990,92,125,Manual,Petrol,"5,1 l/100 km",117 g/km,66424.0,Cool&Connect 1.0 Ecoboost Sitzhzg
86049,jeep,Jeep Grand Cherokee,black,07/2016,2016,26390,184,250,Automatic,Diesel,7 l/100 km,- (g/km),142000.0,3.0I Multijet Summit
38717,bmw,BMW M850,blue,04/2019,2019,50450,390,530,Automatic,Petrol,"9,7 l/100 km",221 g/km,48221.0,i xDrive Coupé HK HiFi DAB Aktivlenkung
73820,ford,Ford Kuga,white,06/2021,2021,29470,165,224,Automatic,Hybrid,"6,5 l/100 km",148 g/km,29135.0,2.5 Duratec  Plug in Hybrid|Navi|B&O|Kam
27611,bmw,BMW 530,black,10/2009,2009,13500,180,245,Automatic,Diesel,"6,5 l/100 km",173 g/km,208000.0,530d Gran Turismo TUV neu...!!!
29461,bmw,BMW X1,black,05/2011,2011,9300,130,177,Automatic,Diesel,"5,9 l/100 km",155 g/km,199000.0,sDrive20d Aut.
29371,bmw,BMW 116,black,01/2011,2011,4898,85,116,Manual,Diesel,"5,2 l/100 km",139 g/km,255000.0,"d, Navi,Xenon,4xeFH,TüV 03/25"
88472,kia,Kia Ceed / cee'd,grey,07/2016,2016,10000,74,101,Manual,Petrol,6 l/100 km,138 g/km,96000.0,Ceed 1.4 CVVT Dream Team Edition
28484,bmw,BMW 520,black,06/2010,2010,8950,120,163,Automatic,Diesel,"6,1 l/100 km",162 g/km,219263.0,d Touring Special Edition Autom Navi PDC SHZ
22399,audi,Audi A3,black,05/2023,2023,28988,81,110,Manual,Petrol,"5,5 l/100 km",125 g/km,10.0,30 TFSI LED Nav SHZ PDC Temp VirCo
88072,kia,Kia Venga,grey,05/2014,2014,10490,92,125,Automatic,Petrol,"6,5 l/100 km",154 g/km,108000.0,1.6 CVVT Spirit Automatik Panorama Kamera
33102,bmw,BMW 216,blue,05/2015,2015,14750,85,116,Manual,Diesel,"3,9 l/100 km",103 g/km,91590.0,*NAVI/LED/SH/Head-Up Display
24322,bmw,BMW 318,silver,11/2002,2002,2299,105,143,Automatic,Petrol,"8,1 l/100 km",196 g/km,120766.0,318i
14020,audi,Audi A4,black,09/2017,2017,20290,110,150,Automatic,Petrol,"5,7 l/100 km",131 g/km,85320.0,Avant/NAVI/XENON/ABSTAND-TEMPOMAT/MULTF/
90399,kia,Kia XCeed,black,12/2019,2019,21450,103,140,Manual,Petrol,"6,2 l/100 km",142 g/km,40500.0,1.6T SPIRIT NAVI+KAMERA+SITZHEIZUNG+BLUETOOTH+
55880,fiat,Fiat 500C,red,04/2021,2021,16890,52,71,Manual,Petrol,"3,9 l/100 km",88 g/km,8125.0,1.0 Hybrid Lounge Allwetterreifen
89606,kia,Kia Ceed SW / cee'd SW,black,12/2018,2018,19490,103,140,Manual,Petrol,"5,9 l/100 km",0 g/km,54617.0,Ceed 1.4 TGDI AAC Navi Kamera SHZ PDC
51869,dodge,Dodge RAM,black,11/2022,2022,69990,295,401,Automatic,Petrol,"14,9 l/100 km",352 g/km,1882.0,"Laramie Sport -5.7 Hemi,Navi,Leder,4x4"
14801,audi,Audi A3,blue,04/2018,2018,23990,110,150,Automatic,Diesel,"4,7 l/100 km",122 g/km,79400.0,2.0 TDI LED/Alcantara/PDC/SHZ
37905,bmw,BMW 218,grey,07/2018,2018,26290,110,150,Automatic,Diesel,"5,2 l/100 km",137 g/km,57000.0,218d A xDrive GT Sport .Pano.H&K Sound.LED.AHK
80363,hyundai,Hyundai TUCSON,white,08/2018,2018,16990,97,132,Manual,Petrol,"7,2 l/100 km",165 g/km,122200.0,1.6 GDi 2WD Style Scheckheft Navi Tempomat PDC USB
99594,mazda,Mazda,grey,11/2019,2019,19490,90,122,Automatic,Petrol,"5,6 l/100 km",128 g/km,78300.0,M3 SKYACTIV-G Selection + Bose
14258,audi,Audi A5,silver,06/2017,2017,28990,185,252,Automatic,Petrol,"6,3 l/100 km",144 g/km,49986.0,SPORTBACK 2.0 TFSI QUATTRO S-LINE|MATRIX|PANO
57171,fiat,Fiat 500C,red,05/2023,2023,19490,51,69,Manual,Petrol,"4,8 l/100 km",109 g/km,6.0,"RED - Tech+Paket, Komfort-Paket, PDC, Licht-Regens"
4942,audi,Audi A3,black,07/2010,2010,10500,92,125,Automatic,Petrol,"5,9 l/100 km",138 g/km,80000.0,Sportback / AUTOMATIK / Erst 80 Tkm 1.4 TFSI Ambie
22769,audi,Audi S3,white,03/2023,2023,55550,228,310,Automatic,Petrol,"7,9 l/100 km",179 g/km,3050.0,TFSI 228(310) kW(PS) S tronic
94331,land-rover,Land Rover Range Rover Evoque,black,05/2016,2016,21885,110,150,Unknown,Diesel,"5,1 l/100 km",134 g/km,78000.0,"RANGE ROVER EVOQUE TD4 D150 AWD*NAVI*20""ALU*"
30493,bmw,BMW 118,black,01/2012,2012,18999,105,143,Manual,Diesel,"4,5 l/100 km",118 g/km,146000.0,d Schiebedach Navigation Tempomat Klimaauto
43498,chevrolet,Chevrolet Camaro,black,05/2019,2019,58500,333,453,Automatic,Petrol,"11,5 l/100 km",260 g/km,29600.0,Cabriolet 6.2 V8 Aut. *Lack Versiegelung in 2023*
21335,audi,Audi Q5,silver,08/2022,2022,54900,150,204,Automatic,Diesel,,- (g/km),6350.0,"Sportback 40 TDI qu. S tronic - NAVI,LED,AHK"
13341,audi,Audi Q5,grey,04/2017,2017,26300,120,163,Automatic,Diesel,"4,9 l/100 km",- (g/km),78700.0,2.0 TDI quattro S tronic Leder LED-MATRIX AHK
3049,audi,Audi RS4,black,12/2006,2006,29999,309,420,Manual,Petrol,"13,4 l/100 km",- (g/km),249750.0,"Ceramic, Schalen, Sp.-FW Plus, V-Max, Black"
64411,ford,Ford Fiesta,black,06/2016,2016,4250,103,140,Manual,Petrol,"4,5 l/100 km",104 g/km,123590.0,Sport
48973,dacia,Dacia Sandero,white,09/2018,2018,8700,66,90,Manual,Diesel,"3,8 l/100 km",98 g/km,88500.0,Stepway dCi   mit Bluetooth
18350,audi,Audi A4,white,10/2019,2019,31891,170,231,Automatic,Diesel,"5,5 l/100 km",144 g/km,108400.0,Avant 45 TDI quattro 3x S line/Matrix/Virtual
56635,fiat,Fiat 500C,white,10/2022,2022,17480,51,69,Manual,Petrol,"4,1 l/100 km",93 g/km,9000.0,Bluetooth Klima Einparkhilfe el. Fenster
30554,bmw,BMW X1,black,11/2012,2012,17900,135,184,Automatic,Diesel,"5,5 l/100 km",146 g/km,124500.0,xDrive 20d
25480,bmw,BMW Z4 M,blue,01/2006,2006,29990,252,343,Manual,Petrol,"12,1 l/100 km",292 g/km,182000.0,3.0d Automatik frischem TÜV bis 5.2025
13944,audi,Audi A4,black,08/2017,2017,28890,110,150,Automatic,Diesel,"4,2 l/100 km",109 g/km,190000.0,Avant sport Navi xenon
51855,dodge,Dodge Challenger,black,10/2022,2022,39800,227,309,Automatic,Petrol,"10,5 l/100 km",250 g/km,25.0,3.6 V6 SXT AEC Totwinkel Navi Kamera Xenon
51388,dodge,Dodge RAM,black,07/2017,2017,34890,286,389,Automatic,CNG,,- (g/km),90762.0,2500 ST CREWCAB 4 X 4  CNG-Gas
45545,citroen,Citroen C5 Aircross,black,04/2019,2019,13980,133,181,Automatic,Petrol,"4,8 l/100 km",126 g/km,32066.0,Shine PureTech 180
83490,hyundai,Hyundai BAYON,green,04/2023,2023,16890,74,101,Automatic,Petrol,"5,3 l/100 km",120 g/km,1.0,1.0 T-Gdi 48V DCT Prime KAMERA+NAVI+Klimaa
15814,audi,Audi S3,black,05/2018,2018,32900,228,310,Automatic,Petrol,"6,8 l/100 km",156 g/km,71000.0,Cabriolet 2.0 TFSI Quattro S-Tronic+Kamera+PD
78993,hyundai,Hyundai i30,white,09/2016,2016,14250,99,135,Automatic,Petrol,"5,7 l/100 km",- (g/km),64000.0,blue 1.6 GDI DCT Passion
91090,kia,Kia Ceed SW / cee'd SW,black,08/2020,2020,13980,100,136,Automatic,Diesel,,129 g/km,119575.0,ceed Sportswagon 1.6 CRDI Vision Navi RFK Shz
30682,bmw,BMW 750,silver,12/2012,2012,17999,330,449,Automatic,Petrol,"9,3 l/100 km",220 g/km,112000.0,i xDrive Keyless Memory Scheckheftgepflegt 20 Zoll
